2019-10-13 14:47:57,274	INFO	main1	<module>	Line:11	app started
2019-10-13 14:47:57,286	WARNING	_internal	_log	Line:122	 * Debugger is active!
2019-10-13 14:47:57,324	INFO	_internal	_log	Line:122	 * Debugger PIN: 185-856-785
2019-10-13 14:47:57,340	INFO	_internal	_log	Line:122	 * Running on http://192.168.2.210:9100/ (Press CTRL+C to quit)
2019-10-13 14:48:29,592	INFO	_internal	_log	Line:122	192.168.2.210 - - [13/Oct/2019 14:48:29] "GET / HTTP/1.1" 200 -
2019-10-13 14:48:29,899	INFO	_internal	_log	Line:122	192.168.2.210 - - [13/Oct/2019 14:48:29] "GET /swagger.json HTTP/1.1" 200 -
2019-10-13 14:48:29,910	INFO	_internal	_log	Line:122	192.168.2.210 - - [13/Oct/2019 14:48:29] "GET /swaggerui/favicon-32x32.png HTTP/1.1" 200 -
2019-10-13 14:50:49,812	INFO	_internal	_log	Line:122	192.168.2.210 - - [13/Oct/2019 14:50:49] "GET /Login/logout/b1349159-bed4-4e88-a06a-88f11782c171/test HTTP/1.1" 200 -
2019-10-13 14:50:55,605	INFO	_internal	_log	Line:122	192.168.2.210 - - [13/Oct/2019 14:50:55] "GET /AdminLogin/admin/202cb962ac59075b964b07152d234b70 HTTP/1.1" 200 -
2019-10-13 14:50:59,638	INFO	_internal	_log	Line:122	192.168.2.210 - - [13/Oct/2019 14:50:59] "GET /AdminLogin/logout/f83a1f0a-cd4a-443b-93e2-fe0983963873/admin HTTP/1.1" 200 -
2019-10-13 14:51:07,160	INFO	_internal	_log	Line:122	192.168.2.210 - - [13/Oct/2019 14:51:07] "GET /AdminLogin/admin/81dc9bdb52d04dc20036dbd8313ed055 HTTP/1.1" 200 -
2019-10-13 14:51:09,801	INFO	_internal	_log	Line:122	192.168.2.210 - - [13/Oct/2019 14:51:09] "GET /AdminLogin/admin/202cb962ac59075b964b07152d234b70 HTTP/1.1" 200 -
2019-10-13 14:53:21,060	INFO	_internal	_log	Line:122	192.168.2.210 - - [13/Oct/2019 14:53:21] "GET /ProblemSet/3c288ba0-c738-4615-86a7-632d600fbb65/ HTTP/1.1" 404 -
2019-10-13 14:53:29,316	INFO	_internal	_log	Line:122	192.168.2.210 - - [13/Oct/2019 14:53:29] "GET /ProblemSet/3c288ba0-c738-4615-86a7-632d600fbb65/test HTTP/1.1" 200 -
