2019-11-17 01:08:35,387	INFO	main1	<module>	Line:11	app started
2019-11-17 01:08:35,405	WARNING	_internal	_log	Line:122	 * Debugger is active!
2019-11-17 01:08:35,458	INFO	_internal	_log	Line:122	 * Debugger PIN: 185-856-785
2019-11-17 01:08:35,483	INFO	_internal	_log	Line:122	 * Running on http://192.168.2.210:9100/ (Press CTRL+C to quit)
2019-11-17 01:08:35,889	INFO	_internal	_log	Line:122	192.168.2.210 - - [17/Nov/2019 01:08:35] "GET /ProblemSet/scores/f7985d67-524a-48d8-a0a2-9202a50abe06 HTTP/1.1" 200 -
2019-11-17 01:08:47,192	INFO	_internal	_log	Line:122	192.168.2.210 - - [17/Nov/2019 01:08:47] "GET /Login/logout/f7985d67-524a-48d8-a0a2-9202a50abe06/test1 HTTP/1.1" 200 -
2019-11-17 01:08:51,680	INFO	_internal	_log	Line:122	192.168.2.210 - - [17/Nov/2019 01:08:51] "GET /Login/test/202cb962ac59075b964b07152d234b70 HTTP/1.1" 200 -
2019-11-17 01:08:53,220	INFO	_internal	_log	Line:122	192.168.2.210 - - [17/Nov/2019 01:08:53] "GET /ProblemSet/scores/43dd6641-eda6-468b-83a2-5d313e70b670 HTTP/1.1" 200 -
2019-11-17 01:08:59,835	INFO	_internal	_log	Line:122	192.168.2.210 - - [17/Nov/2019 01:08:59] "GET /Login/logout/43dd6641-eda6-468b-83a2-5d313e70b670/test HTTP/1.1" 200 -
2019-11-17 01:09:02,748	INFO	_internal	_log	Line:122	192.168.2.210 - - [17/Nov/2019 01:09:02] "GET /Login/test2/098f6bcd4621d373cade4e832627b4f6 HTTP/1.1" 200 -
2019-11-17 01:09:04,469	INFO	_internal	_log	Line:122	192.168.2.210 - - [17/Nov/2019 01:09:04] "GET /ProblemSet/scores/1df15e21-6867-4e6d-8d97-30033f9cf3a3 HTTP/1.1" 200 -
2019-11-17 01:09:36,358	INFO	_internal	_log	Line:122	 * Detected change in 'C:\\development\\examsystem\\services\\daos\\problemsetDAO.py', reloading
